7.939434,7.976285,9.269762,D
5.220675,7.093973,8.603042,E
6.511319,5.595348,7.986033,E
9.137794,7.909860,9.924772,B
6.321519,6.173554,7.912141,E
4.578780,7.025494,8.155277,C
8.149141,7.372121,8.236445,B
7.490858,9.651989,7.731819,D
4.996236,9.888832,6.990347,A
8.499499,8.756211,9.023360,B
8.611088,8.490173,7.672557,B
4.756559,6.293832,5.733091,C
5.097236,6.355187,7.924594,C
6.842156,8.135826,10.088061,D
5.324618,5.412889,5.903273,C
5.679968,7.170263,6.979323,A
6.359161,8.739890,8.600098,D
7.586064,6.733894,5.890412,A
5.901226,7.903921,6.884063,A
4.231593,7.412181,7.593538,C
5.042936,6.839163,8.180065,C
4.261646,6.562249,7.494035,C
5.123564,7.402225,7.476299,C
6.353888,7.816664,5.281683,A
5.475104,5.135427,9.787394,E
3.291198,6.295611,6.930621,C
5.463368,8.494114,6.508803,A
7.226790,5.658617,9.756714,E
8.823629,8.941302,8.611654,B
6.489220,7.708411,9.368830,E
9.582005,8.088275,8.982597,B
6.625228,6.095849,7.758577,E
5.026491,9.087387,6.875259,A
5.867025,6.781215,6.796176,A
5.406407,6.845982,7.842977,C
5.442278,6.586182,6.858692,A
5.880417,8.572934,7.135510,A
9.479865,8.737161,9.761113,B
8.963757,7.799548,7.930873,B
5.224019,8.496548,9.823165,D
6.087833,9.214738,7.883834,D
6.093635,6.681422,8.305211,E
9.329294,9.586251,9.608518,B
3.294401,6.458669,6.901355,C
6.268946,8.145239,7.576930,A
2.370289,4.827297,7.313616,C
6.777069,6.337129,8.629259,E
8.567500,10.134731,7.715583,B
8.401394,8.764759,8.446829,B
5.975575,8.369368,8.947650,D
9.239513,8.163274,8.544176,B
9.986220,8.194354,6.790757,B
4.250663,5.649278,6.532205,C
9.124967,7.672876,8.777044,B
6.802348,7.666378,6.124424,A
3.106770,7.509271,10.126619,C
5.127177,7.510998,7.019432,A
4.080307,7.483396,9.298129,C
3.809971,9.237521,9.980021,D
2.072579,5.897400,6.978315,C
5.037654,6.662726,6.704182,C
7.088873,7.838156,7.308075,A
7.659449,8.412828,6.272230,A
8.410662,6.027772,8.380890,E
7.590340,9.182884,7.520166,D
7.872915,7.745374,8.532606,B
10.051024,8.668335,9.761319,B
8.765797,9.051992,7.709824,B
4.921498,7.770904,7.035632,A
3.430355,6.789891,6.554697,C
10.319383,8.735186,8.762180,B
5.786212,7.939777,9.221845,E
4.204997,8.320728,8.892999,C
8.782267,7.905720,9.000493,B
4.767145,6.686133,8.633335,C
7.664003,8.380499,8.245242,D
6.482486,8.318197,6.178769,A
9.451345,9.336603,9.144666,B
6.420008,8.310108,10.174716,D
10.306653,10.734907,9.200820,B
7.420649,8.154573,8.416677,D
8.044488,8.095913,9.462857,D
6.025368,6.002367,7.154618,A
8.456884,7.764180,7.692442,B
5.820948,6.749425,7.268126,A
6.438168,6.564883,6.096204,A
6.475758,6.666603,7.305863,A
7.190764,6.870406,8.119863,E
7.663911,6.473656,7.727728,E
7.301415,8.549490,8.325381,D
5.786887,6.856345,8.568685,E
7.739962,8.429576,8.461274,D
8.973383,7.235314,7.924061,B
8.989536,7.012016,7.790269,B
4.059881,4.520008,8.430110,C
4.793175,6.404482,6.452918,C
5.075156,9.506020,7.543902,D
2.751498,7.774811,8.393933,C
7.877555,9.547796,8.447339,D
9.857556,10.342545,9.005317,B
6.095961,5.985303,7.694577,E
8.137133,8.916042,7.410236,B
5.657715,5.830880,6.761925,A
8.069619,9.028809,6.917883,B
9.140102,10.095756,7.085045,B
4.229087,7.967375,6.545687,C
3.456910,7.891401,7.704115,C
7.915342,7.748765,9.039902,B
2.729996,6.125632,7.457347,C
6.916429,8.014408,7.605697,A
4.960797,6.119347,6.436050,C
7.629403,7.934531,9.115861,D
7.168281,7.907685,6.675168,A
3.676582,5.948969,7.839972,C
7.419914,8.588709,9.263565,D
4.037900,5.393667,5.759351,C
7.929510,6.256262,7.039612,A
7.043666,8.696628,9.569329,D
7.592410,6.186349,8.190966,E
6.290092,7.400580,6.697964,A
5.433185,7.715586,7.946423,A
5.239878,6.946414,6.669821,A
5.482628,6.585245,9.337498,E
6.618531,5.992370,7.927307,E
4.153624,6.284536,9.292446,C
5.739704,8.043523,8.855779,E
9.447096,8.572482,6.417078,B
6.807556,6.782824,8.891504,E
3.516565,6.356369,7.046074,C
4.910366,6.737766,7.014507,C
6.302997,7.050206,6.581266,A
10.081451,9.369807,8.026261,B
3.536682,6.932725,9.150622,C
4.089615,6.672490,7.546187,C
6.196463,9.285926,7.941935,D
6.346248,6.044605,9.081029,E
8.531067,7.447808,9.837298,B
6.038406,8.238575,6.768844,A
8.716477,7.827256,6.135648,B
4.837947,6.100265,9.275513,E
5.974003,6.172231,7.627704,E
3.789243,8.642337,9.353860,C
6.499752,6.440308,8.582285,E
7.377863,8.762139,8.438917,D
6.939154,6.935604,8.175972,E
5.914050,8.156589,7.375405,A
10.385891,10.434702,7.063815,B
6.672065,8.219978,9.867882,D
3.686581,7.047798,5.465447,C
7.665130,7.234716,8.452612,E
8.044015,7.675895,9.273774,B
3.978673,5.517174,8.418178,C
8.367603,9.782383,8.328841,B
4.446291,7.523154,7.539149,C
6.210872,7.298320,7.431873,A
11.894723,9.395530,8.971023,B
6.663336,7.754510,8.225734,E
5.554413,7.337670,6.859173,A
6.479737,7.734868,5.320590,A
5.453628,6.486462,9.925947,E
4.632764,6.369881,7.894148,C
6.895257,7.770992,9.565230,E
7.267620,8.090399,10.603953,D
9.850150,8.389427,8.884325,B
6.450581,7.847712,10.410673,E
6.844530,8.775119,6.371828,A
6.092050,8.244398,6.537706,A
8.763317,9.885538,8.633068,B
3.154404,5.964986,9.805783,C
4.836010,6.789905,7.846872,C
4.308628,8.257352,6.663705,C
6.115852,8.298912,8.154827,D
4.807778,6.383576,7.657438,C
4.133247,7.594833,5.607862,C
7.106991,8.299445,9.416011,D
6.307105,5.487066,7.369706,A
5.353103,8.098604,11.346272,E
7.760976,9.870554,6.788495,D
5.568330,8.462936,8.518317,D
9.184022,6.992633,11.221795,B
6.927008,8.160885,6.121025,A
9.390403,8.971466,7.632594,B
6.285261,8.175706,6.472944,A
6.750558,7.607720,6.675752,A
4.652693,7.650139,8.466814,C
4.449508,5.906753,6.406350,C
7.813715,8.396725,7.593812,B
3.994079,7.558510,8.638866,C
9.619403,7.104762,10.505642,B
7.654203,8.633039,9.929279,D
7.027137,6.997599,8.842343,E
8.844345,8.360743,9.649783,B
5.225059,8.946251,8.824470,D
5.303967,8.053638,6.297599,A
6.612429,8.200094,6.797261,A
8.377981,9.812643,9.882629,D
6.295856,9.842232,6.550307,A
6.670379,8.533124,6.608470,A
8.206787,7.018374,8.598765,B
10.318754,8.785804,9.454045,B
5.208362,5.797245,7.264848,C
5.233899,6.490600,6.361440,C
8.267477,6.718676,7.493504,B
4.324481,6.177400,7.370564,C
7.599629,7.822567,5.996626,A
3.739769,5.569843,8.164829,C
4.914193,6.023883,7.250202,C
7.242163,6.288820,6.230084,A
8.032573,9.460070,10.161763,D
5.083385,6.149698,7.928542,C
5.278097,4.456288,7.532511,C
7.132264,8.163820,6.479794,A
6.444971,6.954821,7.869048,E
5.485629,5.789114,6.745762,C
3.571480,6.604720,6.374137,C
6.829133,6.555022,8.441635,E
9.034406,8.430259,9.487751,B
8.019201,9.477026,8.446850,D
4.888938,4.547945,6.046848,C
5.930210,4.664333,8.222569,E
8.833284,8.232134,8.058380,B
7.758188,8.724837,7.534669,D
8.265937,8.445901,7.724024,B
8.297523,8.649248,7.822399,B
7.324652,7.283900,8.738079,E
8.422472,9.807071,8.649487,B
7.954608,7.281171,8.810101,B
5.881974,6.869605,8.470636,E
7.934195,7.734327,8.925663,B
10.280340,8.003733,8.695410,B
5.486119,5.933586,7.158147,C
6.947078,8.514083,8.982560,D
5.802842,5.967289,7.621161,E
5.821791,7.496794,7.814988,A
6.569516,5.318045,9.196185,E
8.375281,7.329274,8.934944,B
9.031509,7.415144,8.238633,B
5.711756,9.164900,8.722188,D
6.720609,6.813629,6.070833,A
9.343500,7.883998,7.793837,B
7.271305,8.567994,8.885624,D
5.633601,4.973990,8.664305,E
5.347547,5.201558,6.710853,C
4.798755,5.948460,5.997430,C
5.334732,6.503693,7.081051,C
5.443445,7.046069,6.144283,A
6.676393,7.195955,11.008901,E
8.803872,9.078302,8.628976,B
8.010593,10.023974,9.145489,D
7.385667,7.748005,8.865175,D
6.245037,7.989319,8.331834,E
6.032703,8.019678,8.385243,E
6.891867,7.209880,6.262565,A
5.537505,9.651080,9.827752,D
8.357802,8.764277,8.522841,B
6.434517,7.572643,7.718497,A
4.718234,6.070356,8.906576,C
4.527151,7.628685,9.539934,E
5.711849,7.983771,7.943903,A
7.156760,8.435295,7.458066,D
9.506093,8.073761,5.717049,B
6.943923,6.859983,7.382265,A
5.265679,9.025279,8.247158,D
4.889492,5.009377,6.367327,C
4.780433,8.364981,5.355993,A
7.435581,7.520191,8.966321,E
2.013042,6.807763,8.207575,C
5.789929,7.474502,7.727709,A
6.284312,6.085402,6.811995,A
4.971562,7.608859,9.111426,E
6.901632,8.057358,8.218247,D
6.496719,8.070752,10.429894,D
10.005978,11.802377,8.075875,B
7.418276,7.405472,6.593763,A
8.436708,6.791340,9.461189,B
7.783783,8.629316,8.668188,D
6.584979,8.622030,8.699762,D
4.898143,6.956730,6.519642,C
5.136263,6.574742,10.684126,E
6.727873,7.936888,8.500630,D
7.587214,6.556826,10.583657,E
6.158654,6.379352,6.440541,A
5.768126,6.616606,7.623941,A
7.088436,8.180910,8.300102,D
4.928238,7.647437,6.462057,A
4.295740,8.131908,8.353120,C
6.931292,5.691337,7.204873,A
6.066321,6.341180,6.320111,A
6.742100,7.773087,8.054417,E
3.651307,6.816314,7.149388,C
5.561213,6.417030,5.931367,A
7.538689,6.595312,8.588739,E
9.589335,6.583819,9.860474,B
8.279688,6.614142,7.980803,B
5.743848,5.685512,8.067346,E
9.928849,8.105759,8.529665,B
9.085979,7.110174,7.823598,B
7.988954,8.989968,6.789645,B
5.182528,6.716043,6.499764,C
6.069244,7.537497,8.368294,E
7.419377,10.434382,9.045411,D
6.277717,6.306260,9.796079,E
5.700587,8.213876,6.556046,A
6.623956,8.383279,10.486610,D
5.494809,6.144610,6.623693,A
6.185774,6.962762,7.522011,A
4.695470,7.151962,9.287276,E
6.603748,7.429124,10.243884,E
7.072114,8.454680,9.558439,D
6.474436,7.115951,6.836745,A
6.138121,7.511587,7.173433,A
5.761329,6.274285,8.334918,E
9.838465,9.091541,8.734291,B
5.212296,6.395540,7.064671,C
6.455121,8.102614,5.961938,A
6.122849,7.098632,8.511329,E
7.930988,8.005931,7.724445,B
7.465351,6.970558,8.575172,E
6.370295,6.363323,7.114066,A
5.114052,6.766847,7.365962,C
5.610077,7.115738,8.394053,E
8.059292,7.945024,8.658297,B
7.241911,11.444184,6.379099,D
5.736062,6.902046,8.488091,E
4.048409,5.956170,7.095921,C
8.311505,10.588431,8.325585,D
6.963858,7.673499,9.496524,E
5.175213,9.079329,8.413053,D
7.764318,7.816645,6.456080,A
4.982949,6.446768,7.208759,C
4.657715,7.851392,9.897673,E
7.599709,7.928137,7.732134,D
6.703262,8.754401,8.343112,D
8.503155,5.942417,8.636271,E
5.717422,10.881147,10.046863,D
6.656440,7.701369,8.226238,E
4.766831,5.884857,6.030342,C
8.682654,9.519639,8.325800,B
4.191859,6.273745,5.952967,C
7.732289,10.830668,8.472205,D
5.688738,6.580472,7.686975,A
5.920369,7.246807,7.487418,A
7.421685,9.043171,8.491699,D
6.313678,6.631136,5.539417,A
6.530534,7.809264,8.755377,E
2.343826,5.751118,7.671508,C
8.153776,7.348805,9.179562,B
7.578579,7.715221,8.711238,D
6.244297,6.656828,8.093009,E
8.890765,8.002915,7.450454,B
9.211092,6.617275,7.986046,B
4.274295,6.662206,7.940154,C
4.993638,4.549831,8.301044,C
6.788660,5.491700,9.800881,E
3.229804,5.983086,8.865116,C
6.255675,6.919317,8.781738,E
4.258080,3.761755,7.100763,C
7.431243,8.492606,8.816241,D
7.733510,7.458042,9.178414,E
5.532560,6.846700,6.831197,A
3.328813,7.375815,7.570899,C
8.236677,7.895639,8.417660,B
8.978157,8.866939,8.275493,B
7.431800,7.724220,7.345651,A
10.279124,7.263005,8.858229,B
9.661835,9.308633,6.784627,B
3.507469,4.993295,7.268407,C
3.265394,8.178507,7.302953,C
6.571980,6.370571,8.856778,E
5.996832,7.471790,6.350876,A
6.601997,7.291425,7.393779,A
7.619850,5.032665,8.346428,E
7.977760,8.459229,7.629801,B
7.523299,4.885190,7.638831,E
5.540918,8.368493,8.384488,D
8.299419,8.939435,7.942883,B
4.569202,7.267999,6.677401,C
8.444434,7.977368,7.457900,B
8.194534,9.255877,8.961552,D
5.444891,6.464020,7.852878,C
6.124368,9.162389,9.693810,D
8.357975,9.634969,9.471374,D
7.036459,8.852572,9.038010,D
6.882618,8.358875,7.492020,A
5.512838,9.666793,7.088194,D
6.452408,8.458863,8.658394,D
9.166718,9.588579,8.206700,B
9.621178,10.905325,6.705081,B
6.057412,7.575195,8.554998,E
5.582115,6.820572,7.372397,A
7.787340,6.548881,10.806863,E
5.856900,6.344281,5.511625,A
4.024431,6.580055,9.173671,C
7.355384,6.943234,7.883722,E
9.120342,9.125246,7.090124,B
8.770821,8.215942,7.253130,B
6.303257,5.854910,8.428815,E
5.254417,7.563773,8.525677,E
5.860138,5.748948,9.246011,E
9.178327,9.103546,8.611187,B
3.178711,6.585959,8.540835,C
7.568661,6.417963,7.581272,A
8.706525,9.599672,8.524781,B
6.430925,8.252370,7.294903,A
4.260540,7.151846,8.887972,C
5.675541,7.239311,7.830593,A
10.398611,8.925709,8.123889,B
4.430924,6.642584,6.798981,C
6.599062,6.650647,5.811436,A
6.433510,8.053429,7.918727,A
6.683292,8.890353,8.973832,D
7.137949,8.358630,8.038948,D
7.939668,9.035792,7.956415,D
9.034833,10.123729,7.779348,B
6.726817,6.970594,6.645034,A
9.036811,8.502608,9.004597,B
9.087867,7.544666,6.285708,B
9.752467,9.583334,8.898536,B
7.969602,9.864954,10.399591,D
3.959807,5.971168,8.206556,C
7.944240,6.202074,6.680046,A
7.640105,9.083615,7.561166,D
3.517027,5.284919,6.974303,C
5.851724,7.349053,7.431383,A
8.143712,7.399006,10.260638,B
5.389202,6.821163,7.697561,C
4.171124,7.400254,8.132189,C
7.930681,6.930510,7.766838,B
4.780806,8.492837,6.542877,A
5.404025,8.519161,6.580282,A
5.330892,7.283218,7.502418,A
6.744346,8.633467,10.027934,D
4.954513,6.430763,5.632725,C
2.455383,4.729578,8.153704,C
7.890180,7.216745,9.331693,E
5.548969,8.927314,7.819154,D
7.025475,7.278898,7.419318,A
6.602014,7.797891,9.392263,E
7.637686,8.346831,8.791877,D
6.218169,6.887302,8.295138,E
8.993843,8.429709,8.550855,B
4.551949,8.199089,8.172273,C
3.765155,6.787571,7.921217,C
3.705462,6.228546,7.096515,C
9.779735,9.768241,8.940291,B
4.867747,7.791516,9.364616,E
7.484504,8.344586,8.997769,D
8.710591,8.562761,9.140322,B
5.703257,7.067087,7.776813,A
6.829557,7.330982,8.394819,E
5.441253,6.717452,6.680083,A
8.710952,9.425756,9.613014,B
4.390421,7.110977,7.765452,C
4.027698,6.323492,9.273603,C
6.846956,8.845656,8.642501,D
8.221665,7.686758,6.909886,B
4.842222,5.936769,7.978110,C
9.277703,8.514365,8.627720,B
7.852085,7.136789,7.823794,B
9.411647,8.055293,7.645134,B
7.647518,8.061306,8.821926,D
8.483533,7.410198,8.931120,B
9.239726,9.224349,7.511752,B
7.855520,4.749640,6.467451,A
4.048084,5.861841,6.061899,C
8.517680,6.665511,7.878216,B
8.946309,7.855563,8.669404,B
4.103351,7.092078,8.232957,C
4.288547,6.333151,8.269368,C
8.549242,6.966835,7.462424,B
6.276421,7.729960,8.732168,E
3.995410,6.289708,8.085551,C
6.294706,7.321432,8.919099,E
4.373010,5.214725,8.343824,C
5.699855,8.145718,8.371962,E
6.716759,8.538735,8.601551,D
4.736584,5.958710,7.313471,C
4.595040,7.697177,7.286716,C
6.039089,6.691735,6.375222,A
8.341046,9.070610,7.834195,B
5.449578,7.461126,8.503130,E
8.499220,8.393247,9.396595,B
3.997577,7.942405,7.675434,C
7.383178,6.096927,6.600203,A
8.331293,8.422880,7.618922,B
3.471473,7.764253,7.732325,C
5.101549,5.173837,8.396116,C
5.761659,7.689043,8.869806,E
8.048178,8.827337,8.454634,D
7.094376,9.101785,9.086797,D
7.875782,8.103563,8.141493,B
7.530751,7.184166,9.634318,E
4.193762,7.214517,8.582669,C
10.713691,10.718300,9.407131,B
5.992621,7.319540,6.583387,A
6.531510,6.573483,7.494538,A
3.683142,6.984453,7.706366,C
3.124284,5.790021,8.943026,C
5.919105,4.349263,8.938067,E
6.802600,8.930197,9.152041,D
9.993575,8.494564,8.656576,B
6.472523,10.072752,7.660832,D
6.033820,8.821498,6.280586,A
4.682515,6.314677,6.448049,C
7.273546,8.935522,9.716581,D
6.369673,7.624133,8.030142,E
6.509171,8.363880,6.837407,A
7.233660,7.344482,6.285821,A
3.275176,7.953117,7.067048,C
8.725648,8.276585,10.057095,B
8.722105,8.806837,8.992465,B
4.829221,8.088682,8.045351,C
5.836253,7.758446,6.675991,A
8.936880,9.123765,9.725594,B
7.801783,6.291569,6.403727,A
6.130946,7.919821,7.934589,A
6.278626,7.926345,6.324012,A
6.593097,6.679927,8.509700,E
8.052026,9.617056,11.292595,D
7.311121,6.770896,8.511647,E
7.741377,9.174963,7.560630,D
8.361787,7.528329,7.155458,B
6.850383,7.454481,6.557809,A
6.621536,7.340544,8.434850,E
3.138322,3.777130,10.294017,C
5.644012,6.323056,7.151163,A
5.489565,7.145104,7.448312,A
7.715118,8.141919,8.323395,D
5.928420,8.356667,5.906430,A
7.943941,9.920224,8.136501,D
2.732458,6.525612,7.965628,C
7.503311,8.088336,6.747598,A
5.412062,7.102300,7.358913,A
8.088317,8.129605,9.999194,D
6.482129,7.233017,8.700376,E
5.385252,5.599214,8.628929,E
8.441027,7.741694,9.023526,B
5.697848,6.555575,6.940779,A
7.469000,8.229605,8.959864,D
5.934126,7.803454,5.508363,A
7.060016,8.607026,7.680726,D
6.557432,8.104839,7.762646,A
7.262910,8.102979,7.761835,D
6.238216,8.000306,7.042286,A
4.984451,6.673615,7.544195,C
6.733104,6.861445,9.656863,E
4.050810,5.326567,7.016302,C
4.381948,6.738564,6.770846,C
4.507028,4.589271,7.956011,C
4.520428,7.218676,7.351784,C
9.383675,7.670165,7.434008,B
7.350620,8.065677,7.637219,D
7.254181,8.204442,6.976158,A
4.620866,5.863131,7.623483,C
9.184388,8.783847,6.776420,B
7.212210,6.887419,7.663525,A
4.510802,5.932863,6.426308,C
7.124303,8.157709,6.932262,A
8.991179,6.735963,7.994831,B
8.257320,9.350004,8.799469,D
6.601424,6.644981,8.565113,E
7.816541,8.168321,5.257174,A
8.920859,7.867825,5.991740,B
7.538779,7.966394,9.413114,D
7.817629,7.614884,9.446972,D
8.009629,10.909085,9.496973,D
8.582656,7.097565,7.103039,B
7.084055,8.638352,8.900435,D
8.327414,8.048008,9.601692,B
6.366856,6.868984,9.334430,E
10.278194,7.187741,10.341499,B
10.404049,7.824978,8.678995,B
5.736623,6.205472,8.427384,E
6.887093,7.376651,8.652052,E
4.950156,7.156823,8.062874,C
9.951262,8.982234,7.456211,B
4.073092,6.098252,8.277064,C
6.562617,7.155025,8.492880,E
5.717219,7.679526,8.144102,E
8.681664,9.078757,9.813960,B
6.802835,9.635910,7.416646,D
8.298788,7.352962,8.366986,B
5.463562,8.010127,7.323877,A
5.382525,7.110796,7.424522,A
7.999121,8.450466,8.186994,B
6.837017,9.480020,9.744104,D
5.466979,7.307203,7.920106,E
5.037842,6.102335,7.120579,C
3.890756,7.191454,7.499707,C
8.782077,8.908276,7.228045,B
7.129922,7.054396,7.310651,A
8.417177,9.078128,5.951654,B
8.988252,7.793873,8.324419,B
7.821067,6.978089,7.529698,A
4.783727,6.063071,7.825140,C
6.858219,6.832298,9.451304,E
7.293422,8.242441,8.615660,D
9.761256,8.386911,8.606668,B
7.804582,8.825774,8.880453,D
6.184051,5.722215,8.019072,E
4.397595,5.685969,7.276070,C
5.379688,5.951328,8.072349,C
7.287335,7.999030,11.626876,D
6.220917,9.183859,6.563220,A
6.176433,7.527052,6.296413,A
3.226710,7.986514,8.725250,C
8.823992,8.165813,9.349033,B
3.717211,4.503586,7.736323,C
5.138889,7.371099,8.116350,C
8.087861,7.751549,8.637643,B
5.350648,6.776691,9.196959,E
6.979897,8.750327,9.069558,D
6.059983,7.979289,8.507060,E
10.568284,6.651153,9.182872,B
5.052987,7.716487,6.855506,A
5.288978,6.755397,7.874730,C
8.794564,6.961767,7.170657,B
5.965709,8.052174,8.792469,E
8.785239,7.199321,9.429860,B
9.709030,8.949732,10.576508,B
6.859185,5.914516,6.454513,A
5.315730,8.346104,7.276838,A
6.870060,9.110574,7.865054,D
5.475788,6.313235,8.094324,E
6.249991,6.959442,5.514666,A
6.653895,8.504602,6.920122,A
7.836665,9.988249,8.896350,D
7.760321,8.891478,9.776008,D
8.797689,9.042464,7.020356,B
8.616035,7.637774,8.473973,B
5.480917,5.895450,6.001758,A
6.092699,8.904650,8.641486,D
4.329229,5.891422,8.392664,C
5.310880,9.571040,8.279416,D
5.846112,6.972373,8.190849,E
8.611489,7.562449,9.633050,B
4.899950,5.731323,7.802910,C
9.705877,7.766343,7.776395,B
6.033903,7.550950,8.154498,E
7.482958,8.520601,9.728244,D
8.296164,6.974932,9.461046,B
5.724274,8.734323,8.055587,D
8.585838,8.603573,8.650546,B
2.540097,7.821365,7.754259,C
9.487664,9.415928,7.690444,B
6.318605,7.244282,6.356151,A
7.300939,6.772350,7.768281,E
8.704360,7.194802,10.181858,B
8.810811,8.077348,9.011901,B
3.629436,7.157935,6.974337,C
3.561446,5.934415,6.838181,C
7.400284,7.868282,8.907051,D
9.017663,8.620862,7.279019,B
7.823389,10.621653,8.514960,D
5.043443,5.048043,7.605107,C
6.190494,9.379456,9.100606,D
6.888233,8.178103,9.384481,D
7.775463,8.212044,8.598464,D
4.545816,5.724415,7.457005,C
7.105551,7.155339,6.411206,A
5.687504,8.619212,7.669703,A
4.511488,6.377308,7.284304,C
5.772026,7.272140,6.201399,A
6.551717,7.187709,7.245223,A
5.713835,7.435932,7.526379,A
7.451857,7.121409,7.469466,A
5.745161,8.262463,8.262036,D
7.878196,8.686793,8.889177,D
5.259862,6.531068,6.952793,C
4.208245,7.507200,7.629000,C
5.494784,6.300278,8.015056,E
7.896988,8.528594,7.532656,B
8.280664,8.772994,8.825267,B
3.845537,5.861646,9.529874,C
8.434655,8.136232,7.894822,B
4.920426,6.952858,6.306659,C
8.483642,7.481889,9.836636,B
6.421860,6.891234,7.787899,E
4.965025,10.487651,8.535386,D
4.193437,4.728649,6.198841,C
6.031278,7.791586,6.449598,A
4.080616,7.613159,8.862066,C
8.275093,9.001843,5.966728,B
6.919305,8.259581,7.050556,A
7.443665,8.174635,7.989498,D
7.459712,7.003960,8.787521,E
3.173028,5.356694,8.417027,C
6.378299,7.770765,10.024726,E
8.174183,7.300783,8.167623,B
10.071499,8.170574,7.997255,B
5.297040,7.562404,8.850094,E
6.572157,6.332954,7.163893,A
5.641417,8.303543,8.946253,D
4.541723,9.000644,7.371934,A
8.356395,7.657054,9.022704,B
5.455303,7.991594,8.046700,E
8.115205,9.192943,8.873185,D
8.117454,7.741902,9.374836,B
7.076911,9.572855,10.378793,D
9.848031,6.605201,7.799359,B
5.486417,8.330542,8.333555,D
4.605137,5.897291,6.496384,C
9.647041,6.332091,8.729691,B
5.142610,7.943811,7.272442,A
6.979866,8.498777,10.331937,D
7.383078,8.953305,8.854504,D
